200	-0.335761788987704	2.92304768960541
204	-0.355705435771569	2.99897888439292
208	-0.324825829873306	3.11172830459984
212	-0.315581492954410	3.18052918894395
216	-0.299975073954204	3.25145990370838
220	-0.253438563729458	3.33451376655982
224	-0.225164902799851	3.37084024114164
228	-0.211247685888283	3.41463073212039
232	-0.204802528352224	3.48037002528222
236	-0.227388136431493	3.49318893777230
240	-0.221263815624891	3.53925374441177
244	-0.207647409068946	3.59886347371547
248	-0.213689192600451	3.63088181918680
252	-0.199249387854906	3.67147383955581
256	-0.163079846838780	3.71251380734075
260	-0.120341801336087	3.73621331369379
264	-0.0695335024135613	3.76027057261088
268	0.000211298634997581	3.78344859474723
272	0.100977398229652	3.78628522946807
276	0.212163650247728	3.75558389247347
280	0.304203377969695	3.68515583069314
284	0.382645030286971	3.57728404694598
288	0.463938664442939	3.43457777985680
292	0.569721418606507	3.25128251422220
296	0.710897753310556	3.01325043859005
300	0.842814908230722	2.68192605431757
304	0.909518174791065	2.23516650308117
308	0.914149595647222	1.73229423798467
312	0.886882307367155	1.25094852848752
316	0.792395683376388	0.863000833266999
320	0.539428509020949	0.646766415998939
324	0.121106208487564	0.569988497699670
328	-0.322453333977239	0.446629840431082
332	-0.694339809701505	0.264576334913989
336	-0.957924817339497	0.199230098697164
340	-1.16096858942518	0.262643566602584
344	-1.36217446702024	0.341288636580526
348	-1.60136322989122	0.350732231992002
352	-1.85917192324480	0.311693485128008
356	-2.10652178125775	0.267016406089372
360	-2.32997761790578	0.243821222692674
364	-2.53817673319749	0.235962262861426
368	-2.74321756243194	0.231901329677995
372	-2.95570396481497	0.221026013461032
376	-3.17339260555255	0.205235280360017
380	-3.39022310927286	0.190425548751252
384	-3.59997253127280	0.182996264025279
388	-3.80251967233519	0.184501264831951
392	-4.00293039479631	0.192256836098934
396	-4.20702161971736	0.203056471702817
400	-4.42073181707467	0.213463305802108
404	-4.64393264116926	0.221582629112038
408	-4.87174083904309	0.226683371505096
412	-5.09868505264884	0.228021638424853
416	-5.31916801834819	0.224954405501579
420	-5.53141587690179	0.218255709633707
424	-5.73640185452756	0.209724196857759
428	-5.93531871825353	0.201315268689975
432	-6.12952743622356	0.195090992362310
436	-6.32096117532415	0.192341565872015
440	-6.51233057357465	0.193119123948078
444	-6.70657189438819	0.197354771055887
448	-6.90679787911123	0.204962813158090
452	-7.11627974980934	0.215844649544401
456	-7.33626274047659	0.229551838525558
460	-7.56395248536634	0.244965551509904
464	-7.79592938963037	0.260818736947155
468	-8.02856085826291	0.275757233707384
472	-8.25800522584430	0.288342663469814
476	-8.48159836129064	0.297552729014624
480	-8.70037205091703	0.303687530039851
484	-8.91609113670589	0.307311399654302
488	-9.13062757715317	0.309026221546654
492	-9.34595559523999	0.309467177046123
496	-9.56414900000000	0.309300000000000
500	-9.78703130650449	0.309188713644169
504	-10.0150966730296	0.309700869293439
508	-10.2485025541802	0.311398168195779
512	-10.4874109483905	0.314867783689804
516	-10.7319881095004	0.320723144094032
520	-10.9824041194506	0.329604755044890
524	-11.2387040687306	0.342045309813376
528	-11.4997931134678	0.357395808157829
532	-11.7639271313492	0.374341498603676
536	-12.0292771104764	0.391496337555909
540	-12.2939350411473	0.407408126598637
544	-12.5559155604063	0.420560667888280
548	-12.8131582060662	0.429378076080481
552	-13.0638858714325	0.432510418387920
556	-13.3086640613290	0.430453651332786
560	-13.5490870039180	0.424514066669314
564	-13.7868240627447	0.416054696290524
568	-14.0236144305373	0.406488002692994
572	-14.2612652664177	0.397272789807639
576	-14.5016503687239	0.389913050339144
580	-14.7467093834467	0.385958749614063
584	-14.9983960035571	0.386965009837492
588	-15.2572744402213	0.393311041077311
592	-15.5222969476584	0.404015285706647
596	-15.7922902936770	0.417988974699030
600	-16.0660383459861	0.434103125882369
604	-16.3422821644337	0.451186735751657
608	-16.6197201749777	0.468025937026730
612	-16.8970084253885	0.483364121955081
616	-17.1727609226835	0.495903031359724
620	-17.4457057110917	0.504443667531527
624	-17.7158077060714	0.508890115177301
628	-17.9836583043526	0.509705580993068
632	-18.2498752201945	0.507376007835670
636	-18.5150981512541	0.502405198654275
640	-18.7799885405785	0.495313761590475
644	-19.0452293979875	0.486638275334720
